,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumPurchases,WebRatio
1418,1,1,1,4,7,0.2857142857142857
1419,2,3,0,4,12,0.6666666666666666
1420,3,2,1,3,12,0.6666666666666666
1421,1,1,0,2,8,0.75
1422,3,3,0,3,12,0.75
1423,3,3,7,10,20,0.15
1424,1,7,5,10,19,0.2105263157894736
1425,1,2,2,8,11,0.0909090909090909
1426,1,4,4,9,15,0.1333333333333333
1427,4,10,7,5,20,0.4
1428,1,4,4,8,14,0.1428571428571428
1429,4,4,4,5,11,0.1818181818181818
1430,3,3,2,4,11,0.4545454545454545
1431,1,3,4,9,14,0.0714285714285714
1432,1,3,11,8,20,0.05
1433,1,2,0,3,10,0.7
1434,2,7,3,5,16,0.5
1435,1,4,4,7,13,0.1538461538461538
1436,3,4,0,4,12,0.6666666666666666
1437,4,2,0,4,10,0.6
1438,0,6,7,12,21,0.0952380952380952
1439,2,5,2,9,17,0.3529411764705882
1440,4,7,3,7,15,0.3333333333333333
1441,7,4,6,8,17,0.1764705882352941
1442,1,1,0,3,10,0.7
1443,3,3,0,3,10,0.7
1444,1,1,0,3,10,0.7
1445,4,2,11,5,18,0.1111111111111111
1446,4,8,1,8,17,0.4705882352941176
1447,1,4,4,11,16,0.0625
1448,1,0,0,3,6,0.5
1449,4,9,4,8,17,0.2941176470588235
1450,3,1,1,3,10,0.6
1451,4,4,1,3,12,0.6666666666666666
1452,1,1,0,3,8,0.625
1453,1,8,5,4,16,0.4375
1454,2,6,6,7,17,0.2352941176470588
1455,2,3,0,4,11,0.6363636363636364
1456,1,7,5,10,19,0.2105263157894736
1457,1,2,1,3,7,0.4285714285714285
1458,1,3,2,4,9,0.3333333333333333
1459,2,7,5,13,23,0.217391304347826
1460,7,10,2,12,21,0.3333333333333333
1461,3,5,3,12,20,0.25
1462,1,1,0,3,11,0.7272727272727273
1463,2,1,0,3,10,0.7
1464,2,7,3,6,13,0.3076923076923077
1465,3,6,3,13,20,0.2
1466,1,4,6,4,12,0.1666666666666666
1467,7,8,2,5,14,0.5
1468,2,11,8,8,22,0.2727272727272727
1469,5,6,2,5,13,0.4615384615384615
1470,10,7,4,9,18,0.2777777777777778
1471,4,6,1,4,13,0.6153846153846154
1472,1,7,11,10,25,0.16
1473,7,7,2,9,17,0.3529411764705882
1474,2,2,0,4,10,0.6
1475,2,4,7,13,22,0.0909090909090909
1476,1,2,0,3,10,0.7
1477,6,4,2,9,20,0.45
1478,4,9,5,7,17,0.2941176470588235
1479,1,9,7,13,24,0.1666666666666666
1480,7,4,3,5,13,0.3846153846153846
1481,1,1,0,3,9,0.6666666666666666
1482,6,7,1,6,15,0.5333333333333333
1483,13,8,2,9,19,0.4210526315789473
1484,2,5,10,5,23,0.3478260869565217
1485,1,4,3,6,11,0.1818181818181818
1486,9,5,2,10,18,0.3333333333333333
1487,6,11,8,5,21,0.3809523809523809
1488,1,2,8,13,22,0.0454545454545454
1489,5,5,5,12,22,0.2272727272727272
1490,1,3,4,10,15,0.0666666666666666
1491,4,3,2,2,12,0.6666666666666666
1492,3,10,4,9,20,0.35
1493,1,4,8,9,19,0.1052631578947368
1494,1,3,1,2,11,0.7272727272727273
1495,2,4,2,4,11,0.4545454545454545
1496,5,10,3,8,19,0.4210526315789473
1497,1,2,0,4,9,0.5555555555555556
1498,1,3,0,3,11,0.7272727272727273
1499,2,2,0,3,12,0.75
1500,1,10,2,6,11,0.2727272727272727
1501,1,4,5,12,20,0.15
1502,1,2,1,3,10,0.6
1503,2,2,0,3,10,0.7
1504,0,0,0,0,14,1.0
1505,12,7,4,9,20,0.35
1506,0,4,6,7,14,0.0714285714285714
1507,3,2,2,2,11,0.6363636363636364
1508,1,4,6,4,13,0.2307692307692307
1509,2,1,1,3,9,0.5555555555555556
1510,4,6,3,13,25,0.36
1511,6,5,1,5,13,0.5384615384615384
1512,4,7,3,13,21,0.238095238095238
1513,4,3,2,2,12,0.6666666666666666
1514,2,3,0,3,11,0.7272727272727273
1515,6,5,1,5,15,0.6
1516,1,1,1,2,11,0.7272727272727273
1517,1,3,6,6,13,0.0769230769230769
1518,3,3,4,9,21,0.3809523809523809
1519,3,11,2,12,21,0.3333333333333333
1520,2,3,0,4,11,0.6363636363636364
1521,4,9,2,12,19,0.2631578947368421
1522,1,5,4,10,17,0.1764705882352941
1523,1,0,0,3,8,0.625
1524,3,9,2,10,19,0.3684210526315789
1525,1,3,0,3,11,0.7272727272727273
1526,1,2,0,3,9,0.6666666666666666
1527,1,4,0,3,11,0.7272727272727273
1528,2,8,3,7,17,0.4117647058823529
1529,1,0,0,3,9,0.6666666666666666
1530,1,1,1,4,6,0.1666666666666666
1531,1,4,4,7,12,0.0833333333333333
1532,1,6,4,6,15,0.3333333333333333
1533,1,4,5,4,11,0.1818181818181818
1534,5,9,6,12,24,0.25
1535,2,1,0,3,10,0.7
1536,7,4,2,4,14,0.5714285714285714
1537,1,1,0,2,9,0.7777777777777778
1538,4,2,1,4,11,0.5454545454545454
1539,3,7,3,13,21,0.238095238095238
1540,2,3,0,4,12,0.6666666666666666
1541,6,7,1,7,15,0.4666666666666667
1542,1,1,0,2,10,0.8
1543,1,5,10,5,16,0.0625
1544,2,3,0,3,11,0.7272727272727273
1545,2,6,3,5,13,0.3846153846153846
1546,4,5,4,10,18,0.2222222222222222
1547,2,5,4,12,18,0.1111111111111111
1548,5,11,1,6,16,0.5625
1549,11,6,3,5,12,0.3333333333333333
1550,1,7,6,12,21,0.1428571428571428
1551,3,2,0,3,11,0.7272727272727273
1552,1,3,4,10,15,0.0666666666666666
1553,1,1,0,3,10,0.7
1554,6,7,1,6,15,0.5333333333333333
1555,4,5,1,5,14,0.5714285714285714
1556,1,3,1,3,10,0.6
1557,1,4,5,8,14,0.0714285714285714
1558,1,2,1,4,12,0.5833333333333334
1559,1,7,2,7,16,0.4375
1560,1,1,0,2,8,0.75
1561,1,4,7,5,13,0.0769230769230769
1562,1,5,3,6,10,0.1
1563,2,2,1,3,8,0.5
1564,1,3,10,13,24,0.0416666666666666
1565,2,1,1,2,8,0.625
1566,4,3,1,4,12,0.5833333333333334
1567,1,3,2,6,10,0.2
1568,7,3,2,5,14,0.5
1569,1,7,5,12,20,0.15
1570,2,3,1,4,13,0.6153846153846154
1571,1,4,3,5,10,0.2
1572,1,2,0,2,11,0.8181818181818182
1573,3,6,1,5,13,0.5384615384615384
1574,1,2,0,4,7,0.4285714285714285
1575,5,7,1,6,15,0.5333333333333333
1576,5,3,0,4,11,0.6363636363636364
1577,3,7,1,4,14,0.6428571428571429
1578,1,2,5,13,24,0.25
1579,1,1,1,3,6,0.3333333333333333
1580,4,8,5,3,15,0.4666666666666667
1581,1,4,7,12,21,0.0952380952380952
1582,1,4,5,10,18,0.1666666666666666
1583,2,1,0,3,7,0.5714285714285714
1584,2,2,0,3,10,0.7
1585,1,2,0,2,10,0.8
1586,4,5,5,11,19,0.1578947368421052
1587,5,10,5,4,18,0.5
1588,5,7,2,5,13,0.4615384615384615
1589,1,4,4,8,14,0.1428571428571428
1590,1,4,5,11,19,0.1578947368421052
1591,1,2,0,3,12,0.75
1592,1,6,3,9,16,0.25
1593,4,5,1,5,14,0.5714285714285714
1594,2,1,1,2,11,0.7272727272727273
1595,3,5,3,13,20,0.2
1596,1,1,0,2,9,0.7777777777777778
1597,2,3,2,7,12,0.25
1598,1,4,1,5,10,0.4
1599,7,9,6,9,23,0.3478260869565217
1600,1,3,0,4,11,0.6363636363636364
1601,3,2,0,4,12,0.6666666666666666
1602,1,5,7,6,16,0.1875
1603,9,8,1,6,16,0.5625
1604,4,3,1,5,10,0.4
1605,2,5,1,4,12,0.5833333333333334
1606,6,3,2,10,21,0.4285714285714285
1607,1,6,2,8,16,0.375
1608,3,4,1,2,10,0.7
1609,1,3,0,3,10,0.7
1610,1,9,3,13,20,0.2
1611,3,4,1,5,11,0.4545454545454545
1612,2,2,1,4,10,0.5
1613,1,1,0,2,10,0.8
1614,2,4,6,4,15,0.3333333333333333
1615,6,11,2,7,17,0.4705882352941176
1616,2,8,2,7,16,0.4375
1617,1,3,6,12,19,0.0526315789473684
1618,2,2,0,3,8,0.625
1619,1,1,0,3,10,0.7
1620,1,1,0,3,8,0.625
1621,5,2,5,6,16,0.3125
1622,8,9,1,7,17,0.5294117647058824
1623,1,1,0,3,8,0.625
1624,1,7,5,8,17,0.2352941176470588
1625,1,0,0,3,7,0.5714285714285714
1626,2,6,2,6,14,0.4285714285714285
1627,1,5,3,12,17,0.1176470588235294
1628,1,7,5,7,18,0.3333333333333333
1629,3,2,1,4,9,0.4444444444444444
1630,3,2,1,3,7,0.4285714285714285
1631,1,3,6,12,24,0.25
1632,3,3,1,2,12,0.75
1633,0,0,28,0,29,0.0344827586206896
1634,2,1,0,3,9,0.6666666666666666
1635,1,2,0,3,10,0.7
1636,3,5,2,5,14,0.5
1637,1,5,3,13,19,0.1578947368421052
1638,6,7,4,6,16,0.375
1639,1,4,6,6,14,0.1428571428571428
1640,9,6,2,7,15,0.4
1641,4,5,1,3,13,0.6923076923076923
1642,2,6,4,12,20,0.2
1643,3,3,1,2,9,0.6666666666666666
1644,1,1,1,3,8,0.5
1645,1,2,0,3,10,0.7
1646,1,6,3,12,19,0.2105263157894736
1647,3,1,1,4,7,0.2857142857142857
1648,2,7,3,13,24,0.3333333333333333
1649,2,11,10,11,27,0.2222222222222222
1650,2,4,2,5,14,0.5
1651,1,5,6,6,14,0.1428571428571428
1652,1,7,4,10,20,0.3
1653,1,6,8,6,17,0.1764705882352941
1654,4,8,9,13,27,0.1851851851851851
1655,1,1,1,4,9,0.4444444444444444
1656,4,5,1,4,13,0.6153846153846154
1657,1,1,0,3,11,0.7272727272727273
1658,2,5,1,8,16,0.4375
1659,1,2,0,3,10,0.7
1660,1,5,10,7,20,0.15
1661,4,3,1,3,9,0.5555555555555556
1662,4,2,0,4,9,0.5555555555555556
1663,1,0,0,3,6,0.5
1664,2,4,2,5,12,0.4166666666666667
1665,1,1,0,3,8,0.625
1666,1,4,6,5,13,0.1538461538461538
1667,4,10,4,7,19,0.4210526315789473
1668,4,8,3,12,21,0.2857142857142857
1669,1,3,7,11,19,0.0526315789473684
1670,3,7,2,9,18,0.3888888888888889
1671,1,8,4,6,15,0.3333333333333333
1672,1,1,0,2,10,0.8
1673,1,1,0,2,9,0.7777777777777778
1674,1,2,0,3,11,0.7272727272727273
1675,2,3,3,13,18,0.1111111111111111
1676,1,1,0,2,9,0.7777777777777778
1677,0,4,2,5,8,0.125
1678,1,1,0,3,10,0.7
1679,2,9,6,8,19,0.2631578947368421
1680,5,8,4,11,21,0.2857142857142857
1681,3,3,0,3,10,0.7
1682,3,3,0,4,11,0.6363636363636364
1683,6,8,2,9,16,0.3125
1684,4,3,1,3,12,0.6666666666666666
1685,3,3,1,4,12,0.5833333333333334
1686,4,7,8,13,27,0.2222222222222222
1687,2,5,2,4,13,0.5384615384615384
1688,1,7,2,10,17,0.2941176470588235
1689,1,3,3,5,11,0.2727272727272727
1690,1,4,7,10,18,0.0555555555555555
1691,1,8,7,7,18,0.2222222222222222
1692,1,1,0,4,9,0.5555555555555556
1693,1,5,8,12,23,0.1304347826086956
1694,2,3,0,3,9,0.6666666666666666
1695,6,6,1,5,14,0.5714285714285714
1696,2,6,3,6,14,0.3571428571428571
1697,2,2,0,3,10,0.7
1698,5,4,1,4,12,0.5833333333333334
1699,4,7,5,9,20,0.3
1700,1,1,0,2,10,0.8
1701,1,7,5,12,20,0.15
1702,1,5,6,7,15,0.1333333333333333
1703,0,6,5,13,20,0.1
1704,5,6,1,5,14,0.5714285714285714
1705,3,2,1,3,10,0.6
1706,5,4,1,6,15,0.5333333333333333
1707,1,1,1,2,9,0.6666666666666666
1708,4,9,2,12,19,0.2631578947368421
1709,2,7,6,13,23,0.1739130434782608
1710,2,2,0,3,9,0.6666666666666666
1711,1,1,1,2,11,0.7272727272727273
1712,1,1,1,2,10,0.7
1713,1,3,5,12,18,0.0555555555555555
1714,1,5,2,10,16,0.25
1715,4,7,10,5,20,0.25
1716,2,8,1,8,15,0.4
1717,1,4,5,13,19,0.0526315789473684
1718,4,6,1,6,14,0.5
1719,1,1,0,3,11,0.7272727272727273
1720,2,4,1,3,10,0.6
1721,5,6,3,5,16,0.5
1722,1,3,1,3,12,0.6666666666666666
1723,1,6,5,13,22,0.1818181818181818
1724,2,11,3,7,18,0.4444444444444444
1725,1,4,11,7,20,0.1
1726,1,1,0,2,9,0.7777777777777778
1727,1,6,4,13,19,0.1052631578947368
1728,3,7,3,10,18,0.2777777777777778
1729,2,4,4,5,11,0.1818181818181818
1730,3,8,3,5,14,0.4285714285714285
1731,5,5,1,5,12,0.5
1732,1,1,0,3,10,0.7
1733,4,7,1,7,16,0.5
1734,3,2,0,3,10,0.7
1735,4,1,1,4,8,0.375
1736,3,2,1,3,10,0.6
1737,2,5,1,2,12,0.75
1738,2,1,0,4,8,0.5
1739,3,7,4,7,16,0.3125
1740,3,7,2,8,14,0.2857142857142857
1741,2,2,0,3,10,0.7
1742,2,3,3,8,13,0.1538461538461538
1743,1,9,7,9,21,0.238095238095238
1744,2,2,1,3,10,0.6
1745,3,9,2,12,20,0.3
1746,1,1,0,3,8,0.625
1747,1,2,8,6,15,0.0666666666666666
1748,1,2,0,3,9,0.6666666666666666
1749,2,3,2,3,12,0.5833333333333334
1750,3,3,0,3,12,0.75
1751,1,4,1,4,11,0.5454545454545454
1752,1,3,5,12,19,0.1052631578947368
1753,1,2,7,7,14,0.0
1754,1,1,0,3,9,0.6666666666666666
1755,5,4,1,6,15,0.5333333333333333
1756,4,3,1,4,13,0.6153846153846154
1757,2,5,1,5,14,0.5714285714285714
1758,1,3,1,2,10,0.7
1759,1,2,3,13,17,0.0588235294117647
1760,2,2,0,3,9,0.6666666666666666
1761,3,2,1,4,10,0.5
1762,1,9,4,10,20,0.3
1763,2,11,2,10,19,0.3684210526315789
1764,5,5,2,5,15,0.5333333333333333
1765,4,5,1,4,13,0.6153846153846154
1766,5,6,3,6,15,0.4
1767,1,2,0,4,10,0.6
1768,13,2,2,12,22,0.3636363636363636
1769,1,6,6,11,20,0.15
1770,3,2,1,3,9,0.5555555555555556
1771,2,1,0,4,8,0.5
1772,1,3,9,13,23,0.0434782608695652
1773,1,2,1,3,10,0.6
1774,5,3,3,3,12,0.5
1775,1,1,1,2,9,0.6666666666666666
1776,1,3,2,8,13,0.2307692307692307
1777,2,3,0,3,9,0.6666666666666666
1778,2,6,3,4,11,0.3636363636363636
1779,1,7,5,8,17,0.2352941176470588
1780,2,7,7,10,20,0.15
1781,1,10,5,13,24,0.25
1782,2,3,1,4,10,0.5
1783,9,5,1,8,16,0.4375
1784,2,1,1,2,10,0.7
1785,5,5,5,12,22,0.2272727272727272
1786,0,23,1,1,2,0.0
1787,4,2,0,4,9,0.5555555555555556
1788,1,4,6,6,13,0.0769230769230769
1789,1,3,5,8,16,0.1875
1790,2,1,0,3,11,0.7272727272727273
1791,6,4,4,7,20,0.45
1792,1,4,3,6,10,0.1
1793,1,2,3,6,16,0.4375
1794,3,5,4,8,14,0.1428571428571428
1795,1,1,0,3,12,0.75
1796,2,9,2,9,16,0.3125
1797,1,5,7,9,23,0.3043478260869565
1798,3,6,2,8,15,0.3333333333333333
1799,1,1,0,2,9,0.7777777777777778
1800,3,5,3,5,12,0.3333333333333333
1801,2,2,0,3,10,0.7
1802,3,2,1,4,11,0.5454545454545454
1803,3,4,4,12,18,0.1111111111111111
1804,2,9,5,9,21,0.3333333333333333
1805,1,1,1,2,11,0.7272727272727273
1806,2,5,2,6,13,0.3846153846153846
1807,1,4,6,5,13,0.1538461538461538
1808,1,3,11,9,21,0.0476190476190476
1809,3,4,1,2,12,0.75
1810,2,4,0,3,12,0.75
1811,3,4,1,4,12,0.5833333333333334
1812,8,6,4,13,23,0.2608695652173913
1813,3,4,1,4,12,0.5833333333333334
1814,4,2,1,5,10,0.4
1815,3,2,1,3,9,0.5555555555555556
1816,1,2,9,13,23,0.0434782608695652
1817,3,4,1,6,13,0.4615384615384615
1818,2,7,4,3,13,0.4615384615384615
1819,11,8,5,9,20,0.3
1820,3,4,0,4,13,0.6923076923076923
1821,1,3,10,4,16,0.125
1822,2,2,0,3,9,0.6666666666666666
1823,1,4,4,6,12,0.1666666666666666
1824,5,6,2,6,15,0.4666666666666667
1825,1,6,10,6,21,0.238095238095238
1826,15,0,0,0,19,1.0
1827,1,2,0,3,10,0.7
1828,3,8,1,6,13,0.4615384615384615
1829,2,1,0,3,11,0.7272727272727273
1830,1,5,10,12,28,0.2142857142857142
1831,1,1,0,2,10,0.8
1832,1,4,6,10,18,0.1111111111111111
1833,1,4,5,4,12,0.25
1834,1,8,4,7,15,0.2666666666666666
1835,4,10,8,10,24,0.25
1836,1,2,0,4,10,0.6
1837,1,2,0,4,11,0.6363636363636364
1838,1,2,8,12,21,0.0476190476190476
1839,2,8,1,7,15,0.4666666666666667
1840,1,5,3,5,11,0.2727272727272727
1841,1,1,0,2,8,0.75
1842,1,4,2,8,14,0.2857142857142857
1843,1,5,4,4,10,0.2
1844,1,6,6,7,17,0.2352941176470588
1845,11,8,3,7,17,0.4117647058823529
1846,3,2,1,3,9,0.5555555555555556
1847,1,1,0,3,9,0.6666666666666666
1848,4,9,0,4,14,0.7142857142857143
1849,1,5,10,6,18,0.1111111111111111
1850,2,2,0,3,9,0.6666666666666666
1851,2,7,6,11,21,0.1904761904761904
1852,2,2,0,3,9,0.6666666666666666
1853,6,6,2,11,19,0.3157894736842105
1854,1,1,0,3,5,0.4
1855,1,1,0,3,10,0.7
1856,3,9,1,8,18,0.5
1857,1,3,7,9,17,0.0588235294117647
1858,2,7,7,10,21,0.1904761904761904
1859,3,5,5,13,26,0.3076923076923077
1860,1,5,8,4,18,0.3333333333333333
1861,2,1,1,2,10,0.7
1862,2,4,0,4,11,0.6363636363636364
1863,1,5,6,11,19,0.1052631578947368
1864,1,1,1,3,7,0.4285714285714285
1865,2,7,1,7,15,0.4666666666666667
1866,1,1,1,2,7,0.5714285714285714
1867,1,5,5,5,12,0.1666666666666666
1868,4,9,5,7,17,0.2941176470588235
1869,2,6,3,4,13,0.4615384615384615
1870,1,4,10,5,18,0.1666666666666666
1871,1,4,7,8,16,0.0625
1872,2,2,0,3,11,0.7272727272727273
1873,8,10,4,6,18,0.4444444444444444
1874,1,2,3,5,9,0.1111111111111111
1875,2,3,1,6,13,0.4615384615384615
1876,1,1,1,2,9,0.6666666666666666
1877,1,4,6,4,11,0.0909090909090909
1878,0,27,0,0,1,1.0
1879,2,3,5,8,16,0.1875
1880,2,2,0,3,10,0.7
1881,1,1,0,3,10,0.7
1882,1,4,4,6,12,0.1666666666666666
1883,3,3,0,3,9,0.6666666666666666
1884,2,3,1,8,13,0.3076923076923077
1885,1,3,4,6,11,0.0909090909090909
1886,4,6,11,7,23,0.217391304347826
1887,1,3,0,3,10,0.7
1888,1,1,0,3,9,0.6666666666666666
1889,1,1,1,2,10,0.7
1890,0,3,5,13,18,0.0
1891,2,7,8,5,18,0.2777777777777778
1892,1,4,6,13,21,0.0952380952380952
1893,3,5,5,5,18,0.4444444444444444
1894,6,10,5,10,23,0.3478260869565217
1895,7,4,4,8,20,0.4
1896,1,1,0,4,10,0.6
1897,2,3,0,3,9,0.6666666666666666
1898,1,2,1,4,12,0.5833333333333334
1899,1,1,0,2,9,0.7777777777777778
1900,1,1,0,4,7,0.4285714285714285
1901,2,6,2,12,17,0.1764705882352941
1902,0,7,9,6,19,0.2105263157894736
1903,1,7,5,13,21,0.1428571428571428
1904,3,11,5,11,21,0.238095238095238
1905,1,1,0,3,8,0.625
1906,3,4,2,11,21,0.3809523809523809
1907,1,3,3,7,12,0.1666666666666666
1908,1,9,3,6,14,0.3571428571428571
1909,5,9,3,7,17,0.4117647058823529
1910,1,2,0,4,9,0.5555555555555556
1911,2,4,2,7,12,0.25
1912,3,3,0,3,9,0.6666666666666666
1913,2,3,1,2,10,0.7
1914,2,6,6,9,18,0.1666666666666666
1915,2,1,0,3,10,0.7
1916,5,4,2,9,15,0.2666666666666666
1917,3,11,2,8,18,0.4444444444444444
1918,1,0,0,3,8,0.625
1919,1,1,0,4,8,0.5
1920,1,5,11,5,18,0.1111111111111111
1921,1,1,0,3,11,0.7272727272727273
1922,1,1,0,3,10,0.7
1923,1,4,6,12,19,0.0526315789473684
1924,2,2,2,3,12,0.5833333333333334
1925,2,3,4,10,17,0.1764705882352941
1926,2,3,8,7,17,0.1176470588235294
1927,1,4,7,10,18,0.0555555555555555
1928,3,3,0,3,11,0.7272727272727273
1929,2,3,0,4,11,0.6363636363636364
1930,1,3,1,4,10,0.5
1931,2,3,3,10,16,0.1875
1932,1,4,4,10,15,0.0666666666666666
1933,1,10,4,8,20,0.4
1934,1,4,2,9,15,0.2666666666666666
1935,1,1,8,7,15,0.0
1936,1,1,0,3,9,0.6666666666666666
1937,5,5,3,5,15,0.4666666666666667
1938,1,6,11,10,23,0.0869565217391304
1939,3,2,1,4,9,0.4444444444444444
1940,3,8,5,10,20,0.25
1941,1,5,3,6,15,0.4
1942,3,2,0,4,7,0.4285714285714285
1943,3,3,1,3,13,0.6923076923076923
1944,1,3,0,4,11,0.6363636363636364
1945,1,6,7,12,22,0.1363636363636363
1946,2,8,2,10,17,0.2941176470588235
1947,2,6,8,12,23,0.1304347826086956
1948,1,3,10,7,19,0.1052631578947368
1949,1,3,6,11,18,0.0555555555555555
1950,2,6,3,5,12,0.3333333333333333
1951,1,1,0,3,7,0.5714285714285714
1952,5,5,2,5,15,0.5333333333333333
1953,2,6,3,5,15,0.4666666666666667
1954,3,3,1,5,9,0.3333333333333333
1955,0,25,0,0,1,1.0
1956,2,4,4,8,17,0.2941176470588235
1957,4,3,0,4,11,0.6363636363636364
1958,1,2,1,2,11,0.7272727272727273
1959,1,1,0,2,10,0.8
1960,3,4,0,4,13,0.6923076923076923
1961,3,3,0,3,12,0.75
1962,0,5,7,9,17,0.0588235294117647
1963,1,2,1,4,9,0.4444444444444444
1964,8,6,3,5,15,0.4666666666666667
1965,1,0,0,3,8,0.625
1966,6,4,1,5,13,0.5384615384615384
1967,1,3,5,3,12,0.3333333333333333
1968,3,3,0,4,12,0.6666666666666666
1969,2,3,3,8,13,0.1538461538461538
1970,1,5,5,8,16,0.1875
1971,2,3,1,4,12,0.5833333333333334
1972,0,9,7,11,21,0.1428571428571428
1973,1,5,5,5,15,0.3333333333333333
1974,2,1,0,3,11,0.7272727272727273
1975,0,7,6,8,16,0.125
1976,1,6,5,4,13,0.3076923076923077
1977,3,4,3,8,15,0.2666666666666666
1978,4,7,1,6,15,0.5333333333333333
1979,1,4,1,6,10,0.3
1980,1,1,0,3,9,0.6666666666666666
1981,1,1,0,2,8,0.75
1982,3,3,2,2,12,0.6666666666666666
1983,1,0,0,3,6,0.5
1984,3,2,0,4,11,0.6363636363636364
1985,2,2,0,3,11,0.7272727272727273
1986,3,8,4,8,17,0.2941176470588235
1987,4,5,5,3,16,0.5
1988,1,3,1,7,10,0.2
1989,3,8,2,10,17,0.2941176470588235
1990,1,5,6,5,14,0.2142857142857142
1991,3,4,0,4,12,0.6666666666666666
1992,1,7,7,9,18,0.1111111111111111
1993,6,11,2,8,19,0.4736842105263157
1994,1,2,9,13,27,0.1851851851851851
1995,1,0,0,3,9,0.6666666666666666
1996,1,2,1,2,12,0.75
1997,3,2,0,3,11,0.7272727272727273
1998,2,1,0,3,9,0.6666666666666666
1999,1,0,0,3,11,0.7272727272727273
2000,3,2,0,4,10,0.6
2001,1,2,0,3,9,0.6666666666666666
2002,6,4,2,5,13,0.4615384615384615
2003,2,8,3,6,13,0.3076923076923077
2004,2,8,5,13,22,0.1818181818181818
2005,2,2,0,4,9,0.5555555555555556
2006,1,0,0,3,9,0.6666666666666666
2007,1,1,0,3,7,0.5714285714285714
2008,4,10,5,7,20,0.4
2009,4,2,1,3,13,0.6923076923076923
2010,2,11,8,4,18,0.3333333333333333
2011,3,7,2,11,18,0.2777777777777778
2012,3,3,0,3,11,0.7272727272727273
2013,4,11,6,8,21,0.3333333333333333
2014,1,6,2,3,13,0.6153846153846154
2015,2,3,3,7,12,0.1666666666666666
2016,4,10,3,12,21,0.2857142857142857
2017,4,4,4,10,17,0.1764705882352941
2018,1,2,0,3,10,0.7
2019,1,10,3,10,19,0.3157894736842105
2020,1,5,4,8,16,0.25
2021,10,4,6,9,22,0.3181818181818182
2022,2,2,0,3,9,0.6666666666666666
2023,1,2,0,3,8,0.625
2024,8,4,3,6,16,0.4375
2025,3,4,1,4,11,0.5454545454545454
2026,1,3,1,4,9,0.4444444444444444
2027,1,7,8,12,24,0.1666666666666666
2028,2,2,5,5,16,0.375
2029,1,5,6,10,17,0.0588235294117647
2030,1,1,0,3,7,0.5714285714285714
2031,6,7,2,6,15,0.4666666666666667
2032,2,6,3,4,9,0.2222222222222222
2033,2,3,0,3,11,0.7272727272727273
2034,1,1,0,3,7,0.5714285714285714
2035,1,3,0,3,11,0.7272727272727273
2036,3,2,10,12,29,0.2413793103448276
2037,3,7,3,13,21,0.238095238095238
2038,2,9,2,12,21,0.3333333333333333
2039,3,3,1,3,11,0.6363636363636364
2040,1,4,4,8,14,0.1428571428571428
2041,2,2,0,3,7,0.5714285714285714
2042,5,9,6,12,24,0.25
2043,2,4,5,4,11,0.1818181818181818
2044,1,2,1,3,8,0.5
2045,2,4,7,4,18,0.3888888888888889
2046,2,3,0,4,9,0.5555555555555556
2047,1,1,0,3,10,0.7
2048,3,6,2,8,15,0.3333333333333333
2049,1,6,3,10,16,0.1875
2050,1,1,1,2,11,0.7272727272727273
2051,2,5,2,11,18,0.2777777777777778
2052,1,9,6,5,16,0.3125
2053,2,5,5,7,16,0.25
2054,1,1,1,2,9,0.6666666666666666
2055,1,2,1,3,9,0.5555555555555556
2056,2,3,0,4,12,0.6666666666666666
2057,4,6,2,5,15,0.5333333333333333
2058,1,9,7,13,24,0.1666666666666666
2059,3,8,9,7,23,0.3043478260869565
2060,1,4,6,7,15,0.1333333333333333
2061,1,6,9,7,18,0.1111111111111111
2062,2,1,1,4,8,0.375
2063,1,0,0,3,7,0.5714285714285714
2064,7,5,1,8,16,0.4375
2065,1,1,0,2,9,0.7777777777777778
2066,1,4,1,7,10,0.2
2067,1,4,10,7,18,0.0555555555555555
2068,4,10,5,7,20,0.4
2069,1,1,0,3,8,0.625
2070,1,3,7,8,16,0.0625
2071,5,4,1,5,12,0.5
2072,2,4,4,10,20,0.3
2073,1,2,3,4,13,0.4615384615384615
2074,1,1,0,3,7,0.5714285714285714
2075,3,6,7,11,21,0.1428571428571428
2076,2,1,0,3,12,0.75
2077,2,8,4,6,13,0.2307692307692307
2078,1,2,0,4,10,0.6
2079,2,2,0,3,10,0.7
2080,1,2,1,4,9,0.4444444444444444
2081,2,7,2,8,15,0.3333333333333333
2082,3,5,1,4,12,0.5833333333333334
2083,1,5,3,12,17,0.1176470588235294
2084,6,8,2,7,16,0.4375
2085,1,7,3,13,22,0.2727272727272727
2086,2,1,0,3,7,0.5714285714285714
2087,1,2,2,2,9,0.5555555555555556
2088,5,7,1,6,14,0.5
2089,2,6,8,10,22,0.1818181818181818
2090,2,2,0,3,10,0.7
2091,2,6,8,11,21,0.0952380952380952
2092,1,3,10,8,20,0.1
2093,1,0,1,2,10,0.7
2094,2,3,0,4,11,0.6363636363636364
2095,1,1,0,2,9,0.7777777777777778
2096,3,3,0,4,12,0.6666666666666666
2097,4,5,2,12,19,0.2631578947368421
2098,2,1,0,4,9,0.5555555555555556
2099,1,5,6,12,20,0.1
2100,2,7,1,8,14,0.3571428571428571
2101,1,4,3,10,15,0.1333333333333333
